Train_ID,Loss
605,0.020032234
857,0.020005945
1300,0.019967735
1588,0.019941676
1603,0.019860925
1957,0.01978648
1099,0.019774092
66,0.019764274
1215,0.019703146
727,0.01969999
1936,0.019629039
1671,0.019496124
531,0.019367166
1551,0.019333491
867,0.019154461
1618,0.019011073
95,0.019007681
186,0.019006979
936,0.018970486
606,0.01895411
124,0.018884158
111,0.01882637
615,0.018810108
1472,0.018679658
1120,0.018471371
1661,0.018451827
1097,0.018437432
70,0.01841309
1978,0.01839378
1177,0.01837903
376,0.01837119
223,0.018331278
84,0.018301666
129,0.018255549
1728,0.018189294
1233,0.018170448
1942,0.018155932
46,0.018059349
1713,0.018037807
324,0.017990505
656,0.017979031
293,0.01781627
1541,0.017786993
1506,0.017742258
170,0.017677492
1846,0.017588593
436,0.017547479
842,0.01750777
350,0.017449081
1536,0.017323375
873,0.01714445
750,0.017127225
725,0.01705949
755,0.017052459
1695,0.01704988
849,0.017015543
1837,0.016970888
1906,0.01693983
961,0.016918497
1826,0.01688978
515,0.01679249
1081,0.016758729
1941,0.01659776
576,0.016592016
1869,0.016519202
1655,0.016414722
1197,0.01641261
1009,0.01638681
483,0.01620303
1388,0.016153648
498,0.01615048
206,0.016143091
1705,0.016038101
1976,0.015957387
664,0.01592923
116,0.015852144
332,0.015802158
1909,0.015784204
793,0.015782326
1232,0.015772589
776,0.01575745
1749,0.015689153
1273,0.015686806
1973,0.01562132
1995,0.0155563
1698,0.015555126
1554,0.015542216
1915,0.015526253
265,0.015524141
1126,0.015332569
1024,0.015207653
1068,0.0151392
233,0.015112664
1610,0.015083425
1366,0.015076967
636,0.014901401
1292,0.014863817
1291,0.014856887
942,0.014804855
450,0.014795575
561,0.01473614
201,0.01473473
1207,0.014662604
1272,0.014618668
101,0.014582718
731,0.014579546
1706,0.014514693
1163,0.014381096
619,0.01436676
1584,0.014315172
1896,0.014305771
364,0.014296018
1924,0.014263229
672,0.014251594
195,0.014242428
1125,0.014239607
898,0.014233966
1457,0.014231028
552,0.014220921
953,0.014208111
1754,0.014001005
495,0.013991602
666,0.013960802
1377,0.013938701
974,0.0139332935
425,0.013915542
1145,0.013904726
191,0.01381796
928,0.0136941485
1537,0.013667691
676,0.0136540495
944,0.013615008
609,0.013610187
112,0.013595134
1427,0.0135098705
527,0.013466119
